gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,AvgMonthlySpend,tenure_1-2yr,tenure_2-4yr,tenure_4-6yr,tenure_6+yr
1,1,1,0,-0.22327464034736783,0,0,-1.1342117998002084,-0.6556530817364081,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.010007138954334376,0.01239669218122458,False,False,False,False
1,0,0,0,-0.7524491932490897,0,1,-0.47054117629421144,-0.6961752050789871,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.09134730490714833,-0.11457677931928285,False,False,False,False
1,0,0,1,-0.6303319887333078,1,0,0.5282831120823138,-0.3744554342638401,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,-0.5931826941021047,0.0023905948859148443,False,False,False,False
0,0,1,0,0.020959768684196165,1,1,1.2881859759966805,0.4658685333958545,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,-0.22452384286664576,0.09860733692697152,False,False,False,False
1,1,1,0,-0.9152721326034657,1,0,0.6842457086062231,-0.6351835955000107,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.8885324751135291,-0.40228988453370174,False,False,False,False
1,0,1,0,0.5094285867473242,1,1,0.6510621774309233,0.6207170155571546,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.08116522026328614,0.0954665604070342,False,False,False,False
1,0,0,0,0.9978974048104522,1,0,-1.4660471115532068,-0.5180051110534956,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.7279408864279369,0.050723332401298706,False,False,False,False
1,0,1,1,0.38731138223154216,0,1,-0.6580281274346554,-0.10982205486038236,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,-0.5145499194724324,0.06285348645868961,False,False,False,False
0,0,0,0,-1.2816237461508118,1,1,-0.6480730680820656,-0.9890007493417916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5660330315941243,0.30371669765700204,False,False,False,False
1,0,1,0,-0.9966836022806537,1,1,-0.5103614137045713,-0.8362803916873838,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24503634683020625,-7.207790706714167,False,False,False,False
0,1,0,0,-0.34539184486314983,1,1,-1.4809797005820917,-0.8071009525722619,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.2470287665679553,-0.013200905310270477,False,False,False,False
1,0,1,1,-0.34539184486314983,1,0,0.5332606417586089,-0.16475838233727338,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,-0.4421425634651732,0.05188654950470097,False,False,False,False
1,0,0,0,-0.01974596615439783,1,0,-1.4975714661697417,-0.742269943109717,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.23514412774762136,0.0179576229206025,False,False,False,False
0,0,0,0,-1.2002122764736238,1,1,0.36070627964704965,-0.9008481280150554,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6974978926045674,0.37174112932552433,False,False,False,False
1,1,0,0,0.7129572609402941,1,1,1.0210585500355167,1.1045910980263354,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.4819541241691216,0.11098918040044248,False,False,False,False
1,0,1,1,-0.8338606629262777,1,1,-0.521975649615926,-0.7583076649090809,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1721805456934517,-0.22599928050117493,False,False,False,False
0,0,1,1,-0.9152721326034657,1,1,0.7937513614847125,-0.6010897245339212,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.988660507144614,-0.3767160931476245,False,False,False,False
1,0,0,0,-1.2409180113122178,1,0,-1.5125040551986264,-0.9885839002115756,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.6128289438201298,0.34419606948324416,False,False,False,False
1,1,0,0,-0.9152721326034657,1,1,1.0094443141241616,-0.6147360486915194,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.1858823884179635,-0.38695219240254086,False,False,False,False
1,0,0,0,-0.9559778674420597,1,1,1.0144218438004566,-0.6451221563414771,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.2321238078495782,-0.812120553460529,False,False,False,False
0,1,0,0,-0.9966836022806537,1,1,1.346257155553455,-0.6449247014903221,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,-1.6043580880115995,-5.525729445199872,False,False,False,False
1,0,0,1,0.6722515261017001,1,0,0.3407961609418699,0.6050742034601009,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.02235590279301623,0.09214791015637314,False,False,False,False
1,0,0,0,-1.0373893371192477,1,0,0.32254521879545506,-0.7699794405551296,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.5980408721385058,1.6029510997970342,False,False,False,False
1,0,0,0,-1.2002122764736238,1,1,-1.4826388771408565,-0.9819581929839315,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.5153851024790115,0.39937919847959413,False,False,False,False
0,0,1,1,0.020959768684196165,1,1,0.9580098408024469,0.36207309997206416,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,-0.2330102630201293,0.09184814446562725,False,False,False,False
0,0,1,0,0.6315457912631062,1,1,1.3329837430833351,1.2216818247612264,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.5972859231262709,0.11792199644113965,False,False,False,False
1,0,0,0,-1.2002122764736238,1,0,0.315908512560395,-0.9119055996797332,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.6437194579805742,0.3755089375088219,False,False,False,False
0,0,0,0,0.3058999125543541,0,1,-0.3444437578280721,-0.027702776207825557,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,-0.36343715986629527,0.0667363492694367,False,False,False,False
1,0,0,0,-1.118800806796436,1,1,0.15994591603648564,-0.8664909839140925,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.44295962251858445,0.5678417026320989,False,False,False,False
1,0,0,0,-1.118800806796436,1,1,0.9928525485365116,-0.805850405181614,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-1.3747542491106475,0.5324895358734192,False,False,False,False
1,0,0,0,-1.2002122764736238,1,0,1.4275568069329398,-0.871317658053436,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,-1.9782213542055946,0.3616786892169558,False,False,False,False
0,0,1,1,0.5908400564245122,1,0,-0.03749609445654852,0.3106251415322442,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,-0.27685817132578977,0.08107098404132988,False,False,False,False
0,0,0,0,0.22448844287716613,1,1,-1.3499047524396572,-0.6076934923336591,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.5670584977599886,0.03515862596850956,False,False,False,False
1,0,1,1,1.404954753196392,0,0,-0.4655636466179165,0.4310287218809572,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,-0.908817419801144,0.07989261907355398,False,False,False,False
0,0,0,0,-0.5489205190561198,1,0,-1.4826388771408565,-0.8405805195569805,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.5494508933531063,-0.054273761783339376,False,False,False,False
0,0,1,1,0.9164859351332642,1,0,-1.5108448786398616,-0.5337137414342678,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.6499887231355663,0.049457347425538395,False,False,False,False
1,0,1,1,1.5270719577121739,1,1,1.3678264508174,2.2710666009382106,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1.8545056855008029,0.12783552676576435,False,False,False,False
1,0,1,0,1.038603139649046,1,0,-0.48547376532309644,0.2541530541019259,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.7604689324356677,0.07629686763271612,False,False,False,False
1,0,0,0,-0.9966836022806537,1,1,0.9878750188602169,-0.6840865803027223,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-1.2473704223048705,-5.8699715171791205,False,False,False,False
0,0,1,1,-1.1595065416350299,1,0,0.5282831120823138,-0.8760785139090611,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.8768486182705377,0.4408145250009895,False,False,False,False
1,0,0,0,-1.2409180113122178,1,0,-0.5203164730571611,-0.9663592597426898,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.38118305182523937,0.3379257507761884,False,False,False,False
1,0,1,1,-0.7931549280876837,1,1,-0.4970880012344512,-0.7511554114116902,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1313696221161638,-0.1671089596627765,False,False,False,False
1,0,0,1,-1.2002122764736238,1,0,0.15662756291895585,-0.9123443882378554,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4525072459841535,0.37565845370657186,False,False,False,False
0,0,0,0,-0.9152721326034657,0,1,-1.172372860651803,-0.877702031574113,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.8090927952316869,-0.5842028124498522,False,False,False,False
0,0,1,0,0.6315457912631062,1,1,1.165406910648071,1.1121821400818483,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0.4902395653388812,0.11345292144061404,False,False,False,False
1,1,0,0,-0.9559778674420597,1,1,0.3026351000902749,-0.7112256526225761,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5521991190536745,-0.9034919190638974,False,False,False,False
1,0,1,0,0.38731138223154216,1,1,1.1454967919428913,0.8068072430567509,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0.19523617530812404,0.1068303127164057,False,False,False,False
0,0,1,1,0.10237123836138416,1,1,-1.3117436915880625,-0.5921603773761358,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.398121031193887,0.03250376411460008,False,False,False,False
0,1,0,0,-1.2409180113122178,1,0,-0.334488698475482,-0.9631999821242104,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.15050689814057766,0.33703441228278663,False,False,False,False
1,0,0,0,1.4863662228735801,0,1,-0.968294143923709,0.08464903409934636,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,-1.6990620753893884,0.07020939534737132,False,False,False,False
0,0,1,1,-1.2816237461508118,1,0,-1.5091857020810964,-1.000387312425061,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.6701656491016783,0.3064577288096284,False,False,False,False
1,0,0,0,-1.0780950719578417,1,0,-0.4937696481169214,-0.8823970691460198,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.26841586525120736,0.858024334833897,False,False,False,False
0,0,0,0,-1.2816237461508118,1,0,-1.4992306427285065,-1.0002556758576244,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.6574011101709551,0.30642604058821077,False,False,False,False
1,0,0,0,0.4280171170701362,1,0,-1.2769009838539973,-0.5218445109370642,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.8100722460397581,0.043785823677522324,False,False,False,False
1,0,1,1,-0.34539184486314983,1,0,-1.3515639289984223,-0.7416775785562522,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.20274922477011018,-0.006571668673265054,False,False,False,False
1,0,0,0,-0.9559778674420597,1,0,-1.4776613474645617,-0.9291499900139328,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.1484050559533294,-1.2047172010215008,False,False,False,False
1,0,0,0,-0.3860975797017438,1,1,1.0608787874458767,-0.09385015134473691,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,-0.666255804426981,0.05850275221306763,False,False,False,False
0,1,1,0,1.5270719577121739,1,1,-1.5058673489635668,-0.3673909384780738,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-2.5651894163802513,0.05824673559489583,False,False,False,False
0,0,0,0,-0.8338606629262777,1,1,0.4652344028492443,-0.6020111805059776,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6497894122868275,-0.16476779113818332,False,False,False,False
1,0,0,0,0.5501343215859181,1,0,0.2611556861211501,0.41687779088151844,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.10919141804670973,0.08598455321920338,False,False,False,False
1,0,1,1,0.7943687306174821,1,0,-1.5174815848749215,-0.546109518201218,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.4707420062360494,0.04775800165801173,False,False,False,False
1,0,1,1,1.608483427389362,1,0,-1.3482455758808922,-0.2878824517463435,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-2.4325254548474327,0.06057327466304504,False,False,False,False
1,0,0,0,-0.5896262538947137,1,1,0.5216464058472542,-0.3718446423430134,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5674639413017242,0.009223233773593305,False,False,False,False
0,0,1,1,-0.6710377235719017,1,0,0.11017061927353587,-0.5197383258580779,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,-0.3352318542152576,-0.03469520497361543,False,False,False,False
0,0,1,0,1.28283754868061,1,1,0.11182979583230077,0.9124455884246541,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,-0.10599096758716886,0.09459628284944885,False,False,False,False
1,0,0,0,-1.2409180113122178,1,1,-0.6082528306717057,-0.970352235621601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49034230312244537,0.33905230359423794,False,False,False,False
1,0,1,1,1.608483427389362,1,0,0.8468450113651926,1.8720981044656624,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,1.1229262974599155,0.11576722309928744,False,False,False,False
1,0,0,1,1.2421318138420159,0,1,-0.8073540177235048,0.12707988766975642,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-1.2614947781260923,0.07174221575850874,False,False,False,False
0,0,0,0,-1.2816237461508118,1,1,0.17819685818290046,-0.9780749142445505,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4934236996558986,0.3010865752793376,False,False,False,False
1,0,0,0,-1.2816237461508118,1,0,-1.4859572302583868,-1.0000801604343756,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.640381724929991,0.30638378962632057,False,False,False,False
1,0,1,1,1.07930887448764,0,0,-0.9998184985402441,-0.139988768231279,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,-1.3398892723499674,0.06349972045193406,False,False,False,False
0,0,1,1,0.7536629957788882,1,1,0.524964758964784,0.7975268650524676,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.14618618217922486,0.09832521323244121,False,False,False,False
0,0,0,0,-1.0780950719578417,0,1,-0.050769506926668415,-0.855872300807537,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,-0.20907357266063506,0.8340337290384623,False,False,False,False
0,0,0,0,0.9978974048104522,1,0,0.15994591603648564,0.6998964108702935,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,-0.09114813091573401,0.0913350526978863,False,False,False,False
0,1,1,0,0.5501343215859181,1,0,1.172043616883131,1.0770132371483596,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0.39821395294147455,0.11433814654393917,False,False,False,False
1,0,0,0,-0.7524491932490897,0,1,-0.32951116879918707,-0.6701989224381568,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.014548485990906251,-0.10769007130759513,False,False,False,False
1,0,0,0,-0.8745663977648718,1,0,-0.37099058276831187,-0.7421383065422803,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.06140257251397042,-0.3098471653570774,False,False,False,False
0,0,0,0,-1.2002122764736238,1,1,-1.4909347599346816,-0.981848495844401,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.525344071853825,0.3993418194301567,False,False,False,False
0,0,1,0,0.3058999125543541,1,0,-0.0341777413390185,0.14728610077128065,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.266693119778378,0.07565340354355511,False,False,False,False
1,0,0,0,0.020959768684196165,1,1,0.46689357940800924,0.12174860668857268,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.24563327993184358,0.07619813511843536,False,False,False,False
1,0,0,0,-0.9559778674420597,1,1,0.538238171434904,-0.6647140654616301,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7772557759511532,-0.8392014128975711,False,False,False,False
0,0,1,1,-0.4268033145403378,1,0,-0.12543245207109305,-0.38494248080295906,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.20697402447115826,0.02419960251302724,False,False,False,False
0,0,0,0,-0.7117434584104958,1,0,-1.5042081724048013,-0.8634194640072376,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.8062486821567888,-0.12738127039648464,False,False,False,False
1,0,1,1,-1.322329480989406,1,0,-1.3001294556767076,-1.0089217498805365,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1.4550216092181814,0.2776930670179274,False,False,False,False
1,0,0,0,-1.2002122764736238,1,1,0.28770251106138983,-0.9069034101171408,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.6098589621062076,0.373804452854473,False,False,False,False
1,0,0,0,-0.7931549280876837,1,1,0.6062644103442687,-0.5435426051362036,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.7422059482093234,-0.10145540558120747,False,False,False,False
1,0,0,0,-0.4675090493789318,1,0,-1.4909347599346816,-0.8256397691529219,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.43256476898008034,-0.0339142692383644,False,False,False,False
1,0,0,0,-1.0780950719578417,1,0,-0.18184445506910266,-0.8520109614960621,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.06779392623728106,0.8305413000723775,False,False,False,False
0,0,0,0,-0.9966836022806537,1,0,0.3540695734119895,-0.7739285375782288,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6160311246198212,-6.6597033293668115,False,False,False,False
1,0,0,0,-1.2002122764736238,1,1,-0.47883705908803637,-0.9440907404179916,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.31034980812656743,0.38647595061377743,False,False,False,False
1,0,1,1,1.2421318138420159,1,0,-1.5058673489635668,-0.4623667218836093,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-2.1359473651599354,0.05422371883175606,False,False,False,False
0,0,1,0,0.7129572609402941,1,1,-1.4959122896109767,-0.5951002607155541,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-1.3316105904983015,0.04490742452189459,False,False,False,False
0,0,0,0,1.323543283519204,1,1,1.5304257535763692,2.1095485326934535,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1.7906783209479338,0.12846003546126766,False,False,False,False
1,1,0,0,0.46872285190873014,1,0,0.2959983938552148,0.3611516440000077,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.11443528161811012,0.08446879400131886,False,False,False,False
0,0,0,0,-1.2409180113122178,1,1,-0.5269531792922212,-0.9689481122356103,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.38942148588540615,0.338656153152726,False,False,False,False
1,0,1,0,-0.9152721326034657,1,1,0.4984179340245442,-0.632792197858245,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.7186182389395666,-0.4004960986514093,False,False,False,False
1,1,1,0,0.5908400564245122,1,1,1.165406910648071,1.1284392561602734,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.44237828784331756,0.1153006814267375,False,False,False,False
1,0,1,1,1.4863662228735801,1,0,1.0227177265942817,1.8481402491921939,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,1.2817047689046466,0.11748128644077925,False,False,False,False
0,0,1,0,-0.30468611002455576,0,1,-1.0263653234804837,-0.634635109802358,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.049760821793521426,0.007965718046321488,False,False,False,False
1,0,0,0,-0.8338606629262777,0,1,-0.46390447005915136,-0.7431255807980552,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.12382937169461172,-0.22005147159617916,False,False,False,False
1,1,1,0,1.608483427389362,1,1,-1.3250171040581824,-0.21798343443748794,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-2.3949016267806886,0.062359403128874766,False,False,False,False
1,0,0,1,-0.06045170099299183,0,0,-1.3250171040581824,-0.66262981981055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.18383323900289267,0.021445428504252288,False,False,False,False
0,0,1,0,-1.2816237461508118,1,1,0.1483316801251309,-0.9784698239468604,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.4551300828637295,0.3011816399435905,False,False,False,False
0,0,1,0,-0.26398037518596185,0,0,-0.5667734167025809,-0.4865439714361387,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,-0.1116408716771161,0.02460638904123137,False,False,False,False
0,0,1,1,-0.9966836022806537,1,1,0.6178786462556235,-0.7105235909295808,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.8788137118761638,-6.102359022352789,False,False,False,False
1,1,1,0,0.10237123836138416,1,1,0.9828974891839217,0.4677772636236857,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.1515672489352945,0.09644948896077922,False,False,False,False
1,0,0,0,-0.1825689055087738,1,0,1.170384440324366,0.17073934920290854,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,-0.4678752681913631,0.08228110726128467,False,False,False,False
0,0,0,0,-0.4675090493789318,1,1,1.3147328009369201,-0.026298652821834616,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,-0.8714166588601568,0.06550844321212008,False,False,False,False
1,0,0,1,-0.7931549280876837,1,0,0.04878108659923135,-0.6439593666624533,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,-0.30082039688697204,-0.13321027370245248,False,False,False,False
0,0,1,1,1.608483427389362,1,1,1.1189499670026513,2.119399335823296,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,1.5636625690989217,0.1220865074893793,False,False,False,False
0,0,0,0,-1.2816237461508118,1,0,-0.6812565992573655,-0.9894395378999138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6085814946965348,0.30382232506172757,False,False,False,False
1,0,1,0,1.5270719577121739,1,0,-1.4959122896109767,-0.379786715245024,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-2.5498786943183074,0.05791979945590197,False,False,False,False
0,0,0,0,-1.2002122764736238,1,1,-0.04413280069160835,-0.9406243108088266,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,-0.21150018711366453,0.3852947726515531,False,False,False,False
0,0,0,0,-0.7931549280876837,1,0,0.09523803024465086,-0.6393520868021709,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.33760252616383446,-0.13175331012249583,False,False,False,False
1,1,0,0,1.404954753196392,1,1,1.6980025860116332,2.4311147275132585,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,2.1534219696725883,0.1353183307673386,False,False,False,False
1,0,1,0,0.6315457912631062,1,1,0.1864927409767254,0.49195451317621514,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,-0.1350807425280499,0.08813920670111114,False,False,False,False
0,1,0,0,0.3466056473929482,1,1,1.3097552712606255,0.80500820996845,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.20611975584903974,0.10792020625778206,False,False,False,False
0,0,0,0,0.9978974048104522,1,1,0.3109309828840998,0.8192249592516073,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.060839767810399015,0.09531414094354741,False,False,False,False
1,0,0,0,-1.2816237461508118,1,1,-0.6630056571109504,-0.9891982041929468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5851798399902087,0.30376422998912866,False,False,False,False
1,0,0,0,0.3058999125543541,1,1,-1.338290516528302,-0.5815636336974862,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.6733284968324045,0.03851279922554007,False,False,False,False
1,1,0,0,-1.2816237461508118,1,1,0.3590471030882847,-0.975683516602785,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7253128235640363,0.3005109059235837,False,False,False,False
1,0,1,1,-0.3860975797017438,1,0,-1.5025489958460365,-0.817215028836977,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.3155933539522454,-0.019621001528844606,False,False,False,False
0,0,1,0,0.46872285190873014,1,1,-0.11381821615973808,0.18554846303953046,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,-0.3092210545813922,0.07650957140338739,False,False,False,False
1,0,1,1,-0.9559778674420597,1,1,0.478507815319364,-0.7187728158222768,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.7201991587095388,-0.9139239634606975,False,False,False,False
